Timestamp[YYYY-MM-DD_HH:MM:SS.microseconds] ,Data[Bytes]
2019-10-09_15:02:27:015982,5238DE428FC23141D189293F000000009A8EAC3EA1600202005238DE428FC23141D4A3EDBE00000000A386C23D81500202005238DE428FC23141884493BF000000005FA5BD91600E11005238DE428FC231412875DABE0255ABB0000523362BCC1800A33005238DE428FC23141176C1CBF000000001599EFBC61200E03005238DE428FC231412724903F00000000BE49AE3E71400D01005238DE428FC231414ED562BE00000000C5C268BE121E00D12005238DE428FC23141E06A59BF00000000D024803E121E00C03005238DE428FC231416AEEABBE0000000055C5CFBEC1800D13005238DE428FC23141C2C867BF0000000091A1A63C91500E03005238DE428FC2314145014BE00000000F3319BE131F00E03005238DE428FC231416A774BF0000000012931CBD91700F33005238DE428FC2314194A2303E000000009BFC98BE91600A01005238DE428FC23141DBFC93F00000000E110C3BE71300D81005238DE428FC23141EB21DBBE04BCE3A000032F5F93C81500E12005238DE428FC231413C376BBF00000000D195E7B9A1800F03005238DE428FC23141C9B8483F00000000EAE5D73EC1900D03005238DE428FC231419EE1CCBE04087B70000D5F2F33C91600E13005238DE428FC23141CF39513E809C713B00004CFC373C91500512005238DE428FC23141D3782BBF00000000346FE73D91500D03005238DE428FC23141A52DBF0000000017C373EC1900D03005238DE428FC23141BA1225BF000000008F3E93D71300E03005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:27:086950,040000003000120FFFF2001801F007000A056A52666C0AC38F161100000
2019-10-09_15:02:27:088949,6C6A3E405E368BBAB63F7C3B000000003963E5BD2C3900B1130082CF5D3BA48B883EB861A3BC0000000011FB1EBD101900C11200F4A3714021A829BD8922F3F000000009BBFA9BD273400F13300B258241159FC0C012FFB3E000000006626E2BD162200B120053257D41DF19C0C0BEBDF13E0000000091D793BD15210071200D1D896412C0BBC033C5C93E0000000039B83FBDB1700B130084DA914121AC0C0B835E63E00000000831D64BD81400B12005F30C94018E5DFBC5A5EA3F00000000907FAE3D111F00D113003221B440DE6998BB965C103D000000004FE1DBDE1B00F113004CC7341AF8D43D4FADCFBE000000009A7A69BD253100F1130030EE3C413C348B3DD8176BF000000005B2AA5BC1A2700E113007DD324176D1CC3C1FF486BC00000000A9908DBD152100911300CFD95C4110A5803C8EB182BE000000001B3D97BD192500F113009DA28415E692BBC2A630BD000000006F80453CD19002113002D8551413B365BB4E54CE3D0000000027744ABD121E00E113005D9145411AABCE3C94CA3E000000002325A7BDF1B003113005CE280416DA5103D7243313E00000000B5A887BE141F008113005D539341C332A83C4C37823E000000004DAA66BE121E00A1130082A897415F9ED13C978C65BE000000006858B2BD121E00A1130029BB8741D839463DEA726ABF00000000DB5D7EBCC1900B11300CC568B41C965CF3D843D63BF000000003CD8603C9150051120014DA3413C59AB3C36245CBF0A2913A000068C0B0BC611009113005A9A74100001ACB1E3F00000000ADD577BE61200F0130027ECB941363BD9BEEBC22A3F000000003124513E61200E012005238DE428FC231418EBE7A3E0000000067F335BED1900E113005238DE428FC231412B4B8CBE0000000049B1AFBE916005113005238DE428FC23141ACDA40BF098C3B90000EB95F9BCB1800E113005238DE428FC23141729683E20EBBBB0000C4C762BD612007313005238DE428FC23141B18D1EBE0D88EBA0000F317FB3D61200B313005238DE428FC231414B9063E80A65B3B0000FF7D63A91500E113005238DE428FC23141606681BF000000006376673CB1800F13005238DE428FC23141A0112E3F000000001F85793EE1B00D0300
2019-10-09_15:02:27:092947,5238DE428FC23141D189293F000000009A8EAC3EA1600202005238DE428FC23141D4A3EDBE00000000A386C23D81500202005238DE428FC23141884493BF000000005FA5BD91600E11005238DE428FC231412875DABE0255ABB0000523362BCC1800A33005238DE428FC23141176C1CBF000000001599EFBC61200E03005238DE428FC231412724903F00000000BE49AE3E71400D01005238DE428FC231414ED562BE00000000C5C268BE121E00D12005238DE428FC23141E06A59BF00000000D024803E121E00C03005238DE428FC231416AEEABBE0000000055C5CFBEC1800D13005238DE428FC23141C2C867BF0000000091A1A63C91500E03005238DE428FC2314145014BE00000000F3319BE131F00E03005238DE428FC231416A774BF0000000012931CBD91700F33005238DE428FC2314194A2303E000000009BFC98BE91600A01005238DE428FC23141DBFC93F00000000E110C3BE71300D81005238DE428FC23141EB21DBBE04BCE3A000032F5F93C81500E12005238DE428FC231413C376BBF00000000D195E7B9A1800F03005238DE428FC23141C9B8483F00000000EAE5D73EC1900D03005238DE428FC231419EE1CCBE04087B70000D5F2F33C91600E13005238DE428FC23141CF39513E809C713B00004CFC373C91500512005238DE428FC23141D3782BBF00000000346FE73D91500D03005238DE428FC23141A52DBF0000000017C373EC1900D03005238DE428FC23141BA1225BF000000008F3E93D71300E03005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:27:129956,040000003000120FFFF2001D01F007000202FB82574C0AC38F261100000
2019-10-09_15:02:27:132928,18E43540CDCF833B139C193D00000000F26480BD2D3800F113008F242B3AA48B88BEB861A3BC0000000011FB1EBD101900C112005724C40F8B97BC58ADB53E000000003AF5C4BD28340030130037717040D4BEE5BC6969A3F000000006D0A2BD283500F12300D7DA7D4116B619C1EF39E73E00000000326A9BD91500E030042A27A417925C0C05F31EE3E000000007B2179BD1724007120044783418A43C1C0973E53F00000000F3E4E8BD121E00613002D34954195CFBFC06832C93E000000008C78BBD91600A12008E969740000047C61B3F000000001C19A7BCC1900D13300ED5EC9409E96BBC9E9CC73D000000002E7419BE101E00B1130027B53D41AED453D8A806BBF00000000A017813C1C2900F11300E038734162DADD3C524CC6BE0000000080915DBD242F00F1130014D6B340430C73CBF38693D00000000F4B4B4BDB180071130091663341DF8C3E3C36484BD00000000D43EDFBD142100B1130052158041EF1221C0888EF13E000000001987FBBDE1900E0200E4EB5C4153B0783C5BE86FBE0000000057FD903C1A2600E113007F7728416677B83C665CD2BD000000003E82A4BD121E00D11300F0C147415FE2C53AF2CE143E0000000055288BD142100E113004DA7A413026B23C5B88763E00000000C03097BE182500211300A36A5041D36996B9B2F733E0000000031822EBE121E00B11300D9DD8141F233DC3C1281DBF00000000C26A813B101C0070130072F392417340CF3CA690853E00000000D06B76BE131F00B11300E5149A416FF8E53CB69A88BF000000001CAFFDBD142000B1130091118B4147C0C73BBB92EBE00000000D943C2BEF1B00E11300CED9741A49DB13B593844BE00000000C42FED3B121E00511300C17687413897303DBD3969BF00000000392E683DC170071130049BDA041B06BE83C355148BF0303CB900008ADAD3CA1600F1130031F9B941A3B11BEC56C183F01103B000087CE7A3E71300F31200E287B34167501E3CD21A153E091E73B00009446AFBD61200F113005238DE428FC231414B9063E80A65B3B0000FF7D63A91500E113005238DE428FC23141606681BF000000006376673CB1800F13005238DE428FC23141A0112E3F000000001F85793EE1B00D0300
2019-10-09_15:02:27:172924,5238DE428FC23141D189293F000000009A8EAC3EA1600202005238DE428FC23141D4A3EDBE00000000A386C23D81500202005238DE428FC23141884493BF000000005FA5BD91600E11005238DE428FC231412875DABE0255ABB0000523362BCC1800A33005238DE428FC23141176C1CBF000000001599EFBC61200E03005238DE428FC231412724903F00000000BE49AE3E71400D01005238DE428FC231414ED562BE00000000C5C268BE121E00D12005238DE428FC23141E06A59BF00000000D024803E121E00C03005238DE428FC231416AEEABBE0000000055C5CFBEC1800D13005238DE428FC23141C2C867BF0000000091A1A63C91500E03005238DE428FC2314145014BE00000000F3319BE131F00E03005238DE428FC231416A774BF0000000012931CBD91700F33005238DE428FC2314194A2303E000000009BFC98BE91600A01005238DE428FC23141DBFC93F00000000E110C3BE71300D81005238DE428FC23141EB21DBBE04BCE3A000032F5F93C81500E12005238DE428FC231413C376BBF00000000D195E7B9A1800F03005238DE428FC23141C9B8483F00000000EAE5D73EC1900D03005238DE428FC231419EE1CCBE04087B70000D5F2F33C91600E13005238DE428FC23141CF39513E809C713B00004CFC373C91500512005238DE428FC23141D3782BBF00000000346FE73D91500D03005238DE428FC23141A52DBF0000000017C373EC1900D03005238DE428FC23141BA1225BF000000008F3E93D71300E03005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:27:216904,040000003000120FFFF2002001F007000203BC42282C0AC38F361100000
2019-10-09_15:02:27:218886,C81C3D4076C04FBA88F3C63C00000000803CE4BD2C3900E11300E0135E3BA48B883E000000000000AF4D42BC101900F112001A856F40BDA992BC90FD123F00000000C455C8BD2A3300B13300548FB54128DC56C1D5234D3F00000000E66FD23E71000D0200BF7378414A251BC18632EE3E00000000FF4BF2BDB1B00F3200BC418E41AC116C11655D63E0000000067DCE6BD81800F3200A0FE7341E699C0C01AE5FC3E00000000A9C44BE122200A120008778417A298C19C6FE03E0000000060A5D8BD71800F33006A4F804174B2C0C09C98F63E00000000AD7BABBDC1F00B1200EDDF914137EBC0C08CC5D13E00000000714538BDC1800D130061798441195E0418B66ED3E0000000062D6D3DA1300B1B004D2E3E418278B3DA29E63BF0000000088C08E3B1E2700A11300698DB3403EB685BC3D65713D000000007FCC45BDA1A00F11300CFA56C4179F893D93E0DBF00000000955041BD1F28003113007DD2DA40D62E37BCCC13143F00000000B96223EB1A00A11300F1DF734124E2BB3C84D9C5BE00000000642370BD1E2E00F1130030995341C2E2D6BB21093E00000000381112BD182100911300364AFA40D33A71BDB721463F00000000C45AB1BEA1400C11300F127A4163D732C0542F03E0000000091F6F6BD81800F3100BE814441D38B90B995D1503D00000000F2FCC9BD1221002113008AF92941578B33C8C127FBE00000000B6E5ED3DE1B00E11300B3575D41D3361F3CC8FA28BE00000000CA344DBD152400F11300355D1F41A1E943D8BAA21BF00000000C37187BEA130050130024B37E417BD0213C6D606D3F0000000049E49C3E172100F013004F2D98417026BD3C48B691BF00000000D7C7DCBE192200A1130099BD624129E75CBC4A4B38BF00000000A685D7BCC1C002313003848934141AE1D3CE6FE9D3F00000000E91DA03EF1C00F01300C2428B41A9A1A6BC381A63BF00000000DDC728BDD1900911300236D87415A443F3DDBFC93F00000000E8B39CBBA1A00D81300ED2904161A68B3DCF495BE0000000068B9E33E61300111300FBF4B341ED8203C173A333F030E4BB0000802BD4BE71400D11300F59A98412ED3840207951BF00000000EB26DC3E81200D0300
2019-10-09_15:02:27:219886,5238DE428FC23141D189293F000000009A8EAC3EA1600202005238DE428FC23141D4A3EDBE00000000A386C23D81500202005238DE428FC23141884493BF000000005FA5BD91600E11005238DE428FC231412875DABE0255ABB0000523362BCC1800A33005238DE428FC23141176C1CBF000000001599EFBC61200E03005238DE428FC231412724903F00000000BE49AE3E71400D01005238DE428FC231414ED562BE00000000C5C268BE121E00D12005238DE428FC23141E06A59BF00000000D024803E121E00C03005238DE428FC231416AEEABBE0000000055C5CFBEC1800D13005238DE428FC23141C2C867BF0000000091A1A63C91500E03005238DE428FC2314145014BE00000000F3319BE131F00E03005238DE428FC231416A774BF0000000012931CBD91700F33005238DE428FC2314194A2303E000000009BFC98BE91600A01005238DE428FC23141DBFC93F00000000E110C3BE71300D81005238DE428FC23141EB21DBBE04BCE3A000032F5F93C81500E12005238DE428FC231413C376BBF00000000D195E7B9A1800F03005238DE428FC23141C9B8483F00000000EAE5D73EC1900D03005238DE428FC231419EE1CCBE04087B70000D5F2F33C91600E13005238DE428FC23141CF39513E809C713B00004CFC373C91500512005238DE428FC23141D3782BBF00000000346FE73D91500D03005238DE428FC23141A52DBF0000000017C373EC1900D03005238DE428FC23141BA1225BF000000008F3E93D71300E03005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:27:260881,040000003000120FFFF2001E01F007000E0E991F90C0AC38F461100000
2019-10-09_15:02:27:262880,96C537408158B3B717DFA3C0000000063F865BD2D3800B11300E0135E3BA48B883EB861A3BC0000000011FB1EBD101900C1120027F76D40F7A91CBC8C12143F00000000B44AABD273400B13300FF10724136B2C0C0CA8CFA3E00000000D40C5BD1B2700E120092973411E6A3C1C792F93E000000006422E7BDC1800F130066DD8B414EACC1251CD3E00000000A12FBEA1600E1100B71B7A411F9BC1C064FDE83E000000005DF3A7BD13200031300899D6A41B913C0C0EDA23F000000006A41F1BDA160031200E8FF81418F97E041609A13F00000000E91B2DBDC1800A1B001F983D41E1B933C67774BF000000009BCFC83C1D2A00E1130071E37441B0D02DC01D31ED3E00000000848FDBE131F00F13008163B240507294BC40CE9C3C00000000783661BDD1A00E11300DC29724179E993C0C2C1E73E00000000EAEFFDBD61200F13008527441D03F333CEADBC2BE0000000016D695BD243000F11300BAA1CB40E7DF5BBE2ED163D000000008741A6BEF1D00E113006873DD401FE3E63C313B103F000000006DF81CBDC1A00A113005AE52541707C5A3C4D5216BE000000006D5270BD142100B11300AD985C41818B23C285E3EBE00000000CE8BABD192500E11300B236C41E85C913CF2FEABF00000000EF1C3EBD1B2800311300688A8C41BF183CC065DEC63E00000000F57426BE91500F13001AAB2F41DE9CF3D3F47B0BD00000000B3D810BEF1B00711300749F5141B6459DBCDABA403E00000000684E0BE121F00B113006E3080418D8D5CBB46E458BF00000000781DAA3C1520007113005127D4176C17B3BFB5370BE0000000017D5133D132000211300E9819841C7E1AB3BC2BD8BBF00000000BCC6993E182400A11300D03F8741F8EFE83C75A045BF00000000B440873C101B005113008AE7894126C763BF9C541BF00000000CE7853CF1B00711300FC8E92415E6923C13A993E00000000911684BEF1A00701300C263A0412D3E1ABD90740BF0D02EB900001DE7B8BB91500711300D452BA41A48B88BE715F193F8048143C00003F8803D61300E113005238DE428FC23141173A333F030E4BB0000802BD4BE71400D113005238DE428FC23141207951BF00000000EB26DC3E81200D0300
2019-10-09_15:02:27:265864,5238DE428FC23141D189293F000000009A8EAC3EA1600202005238DE428FC23141D4A3EDBE00000000A386C23D81500202005238DE428FC23141884493BF000000005FA5BD91600E11005238DE428FC231412875DABE0255ABB0000523362BCC1800A33005238DE428FC23141176C1CBF000000001599EFBC61200E03005238DE428FC231412724903F00000000BE49AE3E71400D01005238DE428FC231414ED562BE00000000C5C268BE121E00D12005238DE428FC23141E06A59BF00000000D024803E121E00C03005238DE428FC231416AEEABBE0000000055C5CFBEC1800D13005238DE428FC23141C2C867BF0000000091A1A63C91500E03005238DE428FC2314145014BE00000000F3319BE131F00E03005238DE428FC231416A774BF0000000012931CBD91700F33005238DE428FC2314194A2303E000000009BFC98BE91600A01005238DE428FC23141DBFC93F00000000E110C3BE71300D81005238DE428FC23141EB21DBBE04BCE3A000032F5F93C81500E12005238DE428FC231413C376BBF00000000D195E7B9A1800F03005238DE428FC23141C9B8483F00000000EAE5D73EC1900D03005238DE428FC231419EE1CCBE04087B70000D5F2F33C91600E13005238DE428FC23141CF39513E809C713B00004CFC373C91500512005238DE428FC23141D3782BBF00000000346FE73D91500D03005238DE428FC23141A52DBF0000000017C373EC1900D03005238DE428FC23141BA1225BF000000008F3E93D71300E03005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:27:308844,040000003000120FFFF2002401F007000E010CD1C9EC0AC38F561100000
2019-10-09_15:02:27:311842,2A13640D7B1D3BEDF33C00000000B0D17BBD2D3800F113000000A48B883EB861A3BC0000000017C397BCF1800C11200FC854B40C849F2BA6AEBA83E000000007D47A9BD293500701300E8996E40D3AD8AB9CAC6113F00000000AA2CBABD283400B13300C9F26841F8B3C0C0A2CD13F000000009F99B7BD1C2800F1200353D6C41AA620C1BC68EF3E000000001A6A2BDC1900F1300AB2F7441578BC0C0AEC3F93E000000002537E3BD111D0031200BEC27C417CB2C1C02DC1F73E00000000B41E2EBDC180061300C9C3844118A0E041FBA583F00000000FFA8BFBCC1800F1B007E2F8B411C74E041BDA9E83E0000000074804BE81400B1B0040C46C4196E08AC0D0E0ED3E000000007D41CEBDD1A00F1300AAECB240000041C950BA00000000B2B6ECBC101E00F11300F3ACC4093276FBBBF1BF3D00000000A07254BE122000F1130039637441C77B3D3B991C5BE00000000E182BE253100F11300D98A3D41CD14243C6656ABF00000000A94DEBC1B2700E11300DAD2DD40C5405DBCDBFC93F00000000C46BE63EE1B00981300FE86F41B05C31C0B8FCF23E000000002B39EBBDE1A00F1200BB342B41DF460BBE28232BE0000000052F591BD152200E113003C5B5C4138838DBB20135ABE0000000030CAABBC1A2500A1130020B96C41EAF2AE3ABDE8DBF00000000E824DDBC1A270031130015E28941F8232C05851DF3E00000000772D4BEC1800F1100A16264168B6EABC9439F4BD0000000058AADCBBF1B0031130098134414BC3903CB0AD2D3B0000000034C0F43AE1B003113005B717D413C8E7A3B57604CBF00000000C1EAA3D16210071130025D34641681A13D9CA43D3F000000007694CC3ED1900201300FDE0974176AF523A561193BF00000000AC60D03E172400E1130017FE874188C1FE3B4C7A5CBF0000000055315F3C101D00911300CE1586415FF4EE3C603772BE000000003B3C0BEE1A00411300761C93418159373C1CD4A93E000000005D6945BEB1700331300E2219041169530BDF29775BF000000009FAF3ABD9140051130092D88A41F6AEBC3CF4EC69BF00000000392A66BD7130021130087E6A0410000ADD82DBF05066B90000F25633DC1800D11300
2019-10-09_15:02:27:312840,9D2DA6411FAFC3BB9F95D3F0A46D3A000062E8BE81400D11300F15DB94168E9E1BDFB20B63E046A0BB0000179979BBB1700E3120075FBE41C6F61CBE78A7F73E044463C000017A144BD91600611100F425B4412DC7AE3D7AF984BF00000000EAE698BC61300C013005238DE428FC23141176C1CBF000000001599EFBC61200E03005238DE428FC231412724903F00000000BE49AE3E71400D01005238DE428FC231414ED562BE00000000C5C268BE121E00D12005238DE428FC23141E06A59BF00000000D024803E121E00C03005238DE428FC231416AEEABBE0000000055C5CFBEC1800D13005238DE428FC23141C2C867BF0000000091A1A63C91500E03005238DE428FC2314145014BE00000000F3319BE131F00E03005238DE428FC231416A774BF0000000012931CBD91700F33005238DE428FC2314194A2303E000000009BFC98BE91600A01005238DE428FC23141DBFC93F00000000E110C3BE71300D81005238DE428FC23141EB21DBBE04BCE3A000032F5F93C81500E12005238DE428FC231413C376BBF00000000D195E7B9A1800F03005238DE428FC23141C9B8483F00000000EAE5D73EC1900D03005238DE428FC231419EE1CCBE04087B70000D5F2F33C91600E13005238DE428FC23141CF39513E809C713B00004CFC373C91500512005238DE428FC23141D3782BBF00000000346FE73D91500D03005238DE428FC23141A52DBF0000000017C373EC1900D03005238DE428FC23141BA1225BF000000008F3E93D71300E03005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:27:368815,040000003000120FFFF2001D01F007000A03D691CACC0AC38F661100000
2019-10-09_15:02:27:369813,C5D53640BC4503AF9D8F43C00000000A9EF6FBD2D3800B113008F242B3AA48B88BEB861A3BC0000000083C217BE101900C112002EC84840F0699B3B3076A63E00000000C12799BD2A360073130062396E4048C1F33B8CE8123F00000000836FB2BD273400B13300FC763418A15C0C0779D53F000000004346B1BD1C2800F1200EC22694146C015C1E7BDF93E00000000BFB0AFBDD1900E130058996641796EF4C0A845F93E000000004879E5BD111D00E1200B84D71416E81C1C0403CE93E000000004B8850BDE1A00A130032788541A2ED0C17A4CE33E00000000BF5C6BD61300F13004E408841A121E0417974D63E0000000028A590BDC1800D1B0048B76641D7D47FC07B79F63E000000001A80D2BDF1B00E1300D0C4B24013451BDD21D723C00000000F11745BD101E00E11300265A7441F9B6A5BB84C0C4BE00000000F6FEF7BD263100F113008B983D4161509DBBF55D73BF0000000093F83E3C1D2A00F11300D61CC404A61163C153C1F3D00000000BCBC67BE101E00F11300412DD405BA736BD726583F00000000CA9CA1BDD1A00601300363F25411C7337BCE428FBE000000007D148FBD142100F113005882864117A162C05073C63E00000000A1A43BE91400F1100FDAC5C411FB0EFBBA12057BE00000000DE3516BD1A2600A1130014356C413CC171BBF7D19BF00000000A11A2BBD1B2800311300E2658741B08833C09C2FD33E00000000BD1CF1BDA1600E1100C5B02A41B972263C822D3DBE00000000D0CD34BD101D00211300336551417C8DD93C6CEB373E00000000D77ACFBD111D0070130084FF804114662DBC926C4EBF000000009BF6393D15200091130073898418DBFA7BB16F491BF00000000E13AAF3E182400A11300D48E87418E16F1BBEEB554BF00000000374B1F3C101B00A11300F9E98A41473687BCB41366BF00000000571EF8BCF1B00611300994E9341F6AD903BE734A13E0000000097281BEC1800211300FEA8B941C6A782BD5CBE8BF8004FBC0000B9AE67BDD1900F113005238DE428FC23141F29775BF000000009FAF3ABD914005113005238DE428FC23141F4EC69BF00000000392A66BD713002113005238DE428FC23141ADD82DBF05066B90000F25633DC1800D11300
2019-10-09_15:02:27:371813,5238DE428FC231419F95D3F0A46D3A000062E8BE81400D113005238DE428FC23141FB20B63E046A0BB0000179979BBB1700E312005238DE428FC2314178A7F73E044463C000017A144BD916006111005238DE428FC231417AF984BF00000000EAE698BC61300C013005238DE428FC23141176C1CBF000000001599EFBC61200E03005238DE428FC231412724903F00000000BE49AE3E71400D01005238DE428FC231414ED562BE00000000C5C268BE121E00D12005238DE428FC23141E06A59BF00000000D024803E121E00C03005238DE428FC231416AEEABBE0000000055C5CFBEC1800D13005238DE428FC23141C2C867BF0000000091A1A63C91500E03005238DE428FC2314145014BE00000000F3319BE131F00E03005238DE428FC231416A774BF0000000012931CBD91700F33005238DE428FC2314194A2303E000000009BFC98BE91600A01005238DE428FC23141DBFC93F00000000E110C3BE71300D81005238DE428FC23141EB21DBBE04BCE3A000032F5F93C81500E12005238DE428FC231413C376BBF00000000D195E7B9A1800F03005238DE428FC23141C9B8483F00000000EAE5D73EC1900D03005238DE428FC231419EE1CCBE04087B70000D5F2F33C91600E13005238DE428FC23141CF39513E809C713B00004CFC373C91500512005238DE428FC23141D3782BBF00000000346FE73D91500D03005238DE428FC23141A52DBF0000000017C373EC1900D03005238DE428FC23141BA1225BF000000008F3E93D71300E03005238DE428FC2314109ABFBE0C03BBA00002D1F53C71400B12005238DE428FC23141DCC2C1BE0A4F4B9000095AC603D91500913005238DE428FC23141E9C4673F0000000090BEDE3EC1800F03005238DE428FC23141D73BC4BE805593B00003EB0A83CB1800F13005238DE428FC2314160258CBE00000000F0F18A3E91200E03005238DE428FC2314122487FBE000000004D9B5A3E71000E02005238DE428FC23141CD83B6BE0000000046DBFBD71100B03005238DE428FC231414837C4BE00000000C721883D71000D02005238DE428FC23141AA1AD5BE0000000045F8BD3D6F00E03005238DE428FC2314146DA813F00000000AA35C23E71100E0200
2019-10-09_15:02:27:428786,040000003000120FFFF2001E01F00700060ECAE18BAC0AC38F761100000
2019-10-09_15:02:27:431783,64F2384075478CB9D3C383D00000000B32665BD2C38007113008F242B3AA48B88BEB861A3BC0000000011FB1EBD101900C11200BD1A6E401050F3CD20153F000000009FD9A5BD273400B133009DF63413FE217C1967603F0000000011B0BABD121E00F12002DE861415848BFC0F9EF63F0000000018138ABD182500F1200407082419120F6C0E5ABEC3E0000000046CBC0BDD1900F1300DE676041A78DEBC02C91FB3E0000000053A18BEB1800F1200C4DF6B41F9B8BEC0A25163F00000000971B98BDD1A0071200AC8459418E84C0C053DF83F000000004776BFBE91500212008651864185AE04158EFEB3E00000000316FC3CC1700E1B00BB8614195686FC07170FB3E000000004B63E1BD101C00F1300CC4D7441D9479DBB152EC6BE00000000847839BD253100F1130029163D41BB9C89BACD237BBF00000000893455BC1C2800F11300434AB44067FB2C3C2F8253D000000005B2C65BDC1A00B11300EF2BD407C5A623C9B2CDB3C000000003AAEC43BA18006113003015DD40DE32A3DD2C8D3F00000000D082F1BDC1900E313007B942641BDEE32BCF13FCEBD00000000E21D9BBD142000F11300CD76CB40A51126BD60E51A3F00000000E4E3273E9180053130048974541762592394CBBBE3D00000000C295CDBD172200631300EA5F6C4153D09ABB3475BBF00000000A05545BD1B2800311300B5675C41D3264EBAD66E54BE00000000AB239C3C172300911300B1E632410000E045973D00000000F86EB2BD101D00211300FDBE5241598A2D3DB70513E0000000096611CBEE1A0073130043E18041E2EA443C627056BF00000000A7AC9F3D101C00611300291798411949D4BBDBFC93F00000000A490C73E152100B8130063FD874148C1733C35D658BF00000000C79A23DF1B00E1130091BE9241EA3ACBB48F0AE3E00000000944C48BE101B00D1130065728B41A01028BCB78EA2BE00000000BCE6E23ED1900511300F1DA6417245EF3C9862203F00000000A6F980BE71300F01300BF79B94156E883BD65A7B5BF000000003B7D6BEC1900B013005238DE428FC23141F4EC69BF00000000392A66BD713002113005238DE428FC23141ADD82DBF05066B90000F25633DC1800D11300
